564.9	235.4
564.9	235.6
564.8	235.8
564.7	236
564.6	236.2
564.6	236.4
564.5	236.6
564.3	236.8
564.2	237
564.2	237.2
564.2	237.4
564.1	237.6
563.9	237.8
563.9	238
563.8	238.2
563.7	238.4
563.7	238.6
563.7	238.8
563.6	239
563.5	239.2
563.5	239.4
563.4	239.6
563.3	239.8
563.3	240
563.3	240.2
563.3	240.4
563.1	240.6
563.1	240.8
563.1	241
563	241.2
562.9	241.4
562.8	241.6
562.8	241.8
562.9	242
562.7	242.2
562.7	242.4
562.7	242.6
562.7	242.8
562.6	243
562.6	243.2
562.6	243.4
562.5	243.6
562.5	243.8
562.5	244
562.5	244.2
562.3	244.4
562.3	244.6
562.3	244.8
562.3	245
562.2	245.2
562.1	245.4
562.1	245.6
562	245.8
561.9	246
561.9	246.2
561.8	246.4
561.8	246.6
561.7	246.8
561.7	247
561.6	247.2
561.5	247.4
561.5	247.6
561.5	247.8
561.4	248
561.4	248.2
561.1	248.4
561.1	248.6
561.1	248.8
561	249
560.9	249.2
560.9	249.4
560.8	249.6
560.6	249.8
560.6	250
560.6	250.2
560.5	250.4
560.5	250.6
560.5	250.8
560.3	251
560.3	251.2
560.1	251.4
560.1	251.6
560.1	251.8
559.9	252
559.8	252.2
559.8	252.4
559.6	252.6
559.6	252.8
559.5	253
559.5	253.2
559.4	253.4
559.2	253.6
559.2	253.8
559.2	254
559.1	254.2
559	254.4
559	254.6
559	254.8
558.8	255
558.7	255.2
558.7	255.4
558.6	255.6
558.4	255.8
558.4	256
558.4	256.2
558.2	256.4
558.2	256.6
558	256.8
558	257
558	257.2
557.9	257.4
557.9	257.6
557.7	257.8
557.7	258
557.6	258.2
557.6	258.4
557.5	258.6
557.5	258.8
557.5	259
557.4	259.2
557.2	259.4
557.1	259.6
557.1	259.8
557	260
556.9	260.2
556.8	260.4
556.8	260.6
556.7	260.8
556.6	261
556.5	261.2
556.5	261.4
556.3	261.6
556.2	261.8
556.1	262
556.1	262.2
556	262.4
555.8	262.6
555.8	262.8
555.8	263
555.6	263.2
555.4	263.4
555.4	263.6
555.2	263.8
555.1	264
554.9	264.2
554.9	264.4
554.7	264.6
554.6	264.8
554.4	265
554.4	265.2
554.2	265.4
554	265.6
553.8	265.8
553.8	266
553.7	266.2
553.5	266.4
553.5	266.6
553.2	266.8
553	267
552.7	267.2
552.7	267.4
552.5	267.6
552.3	267.8
552	268
552	268.2
551.9	268.4
551.5	268.6
551.3	268.8
551.3	269
551	269.2
550.6	269.4
550.4	269.6
550.4	269.8
550.1	270
549.7	270.2
549.7	270.4
549.5	270.6
549.2	270.8
548.9	271
548.9	271.2
548.6	271.4
548.2	271.6
547.9	271.8
547.9	272
547.6	272.2
547.3	272.4
547	272.6
547	272.8
546.6	273
546.3	273.2
545.9	273.4
545.9	273.6
545.7	273.8
545.3	274
545.3	274.2
545	274.4
